id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,startDateEastern,dayOfWeek,kickoffTimeStr,home_last_point_diff,away_last_point_diff
401757226,2025,1,regular,2025-08-30 23:00:00+00:00,False,True,False,False,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,55,"[14, 28, 3, 10]",0.9874510169029236,1445.0,1445.0,2453,North Alabama,fcs,UAC,6,"[6, 0, 0, 0]",0.012548983097076416,,,3.3106136190380187,,,2025-08-30 19:00:00-04:00,Saturday,7:00 PM,,
401752668,2025,1,regular,2025-08-30 23:00:00+00:00,False,True,False,False,,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,55,"[14, 24, 10, 7]",0.9889460802078247,1678.0,1678.0,2341,Long Island University,fcs,NEC,0,"[0, 0, 0, 0]",0.011053919792175293,,,2.385883070261922,,,2025-08-30 19:00:00-04:00,Saturday,7:00 PM,,
401757222,2025,1,regular,2025-08-30 23:00:00+00:00,False,True,False,False,,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,14,"[0, 7, 7, 0]",0.04707856848835945,1228.0,1228.0,2046,Austin Peay,fcs,UAC,34,"[14, 7, 3, 10]",0.9529214315116405,,,3.462974439157419,,,2025-08-30 19:00:00-04:00,Saturday,7:00 PM,,
401756855,2025,1,regular,2025-08-30 23:00:00+00:00,False,True,False,False,,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,38,"[10, 7, 14, 7]",0.9210139513015747,1664.0,1664.0,155,North Dakota,fcs,MVFC,35,"[7, 14, 0, 14]",0.07898604869842529,,,8.240626327135903,,,2025-08-30 19:00:00-04:00,Saturday,7:00 PM,,
401752679,2025,1,regular,2025-08-30 23:00:00+00:00,False,True,False,False,,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,45,"[14, 14, 7, 10]",0.9889649748802185,1497.0,1497.0,2127,Charleston Southern,fcs,Big South-OVC,3,"[0, 0, 0, 3]",0.011035025119781494,,,2.7451869108600695,,,2025-08-30 19:00:00-04:00,Saturday,7:00 PM,,
401752798,2025,1,regular,2025-08-30 23:30:00+00:00,False,True,False,False,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,73,"[14, 28, 14, 17]",0.9899773597717285,1676.0,1841.0,2623,Missouri State,fbs,Conference USA,13,"[3, 7, 3, 0]",0.010022640228271484,1500.0,1335.0,3.0279735308189717,,,2025-08-30 19:30:00-04:00,Saturday,7:30 PM,,
401757221,2025,1,regular,2025-08-30 23:30:00+00:00,False,True,False,False,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,24,"[0, 3, 21, 0]",0.9545804262161255,1397.0,1397.0,2545,SE Louisiana,fcs,Southland,0,"[0, 0, 0, 0]",0.04541957378387451,,,4.7634267448994905,,,2025-08-30 19:30:00-04:00,Saturday,7:30 PM,,
401752808,2025,1,regular,2025-08-30 23:30:00+00:00,False,True,False,False,,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,34,"[14, 10, 3, 7]",0.9898145198822021,1772.0,1771.0,167,New Mexico,fbs,Mountain West,17,"[0, 10, 7, 0]",0.010185480117797852,1331.0,1332.0,3.6631597398085893,,,2025-08-30 19:30:00-04:00,Saturday,7:30 PM,,
401757225,2025,1,regular,2025-08-30 23:30:00+00:00,False,True,False,False,,3905,Maverik Stadium,328,Utah State,fbs,Mountain West,28,"[10, 10, 8, 0]",0.8222848773002625,1408.0,1418.0,2638,UTEP,fbs,Conference USA,16,"[7, 3, 0, 6]",0.17771512269973755,1240.0,1230.0,4.996551118389414,,,2025-08-30 19:30:00-04:00,Saturday,7:30 PM,,
401752671,2025,1,regular,2025-08-30 23:30:00+00:00,False,True,False,False,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,10,"[3, 7, 0, 0]",0.30021852254867554,1704.0,1692.0,99,LSU,fbs,SEC,17,"[0, 3, 7, 7]",0.6997814774513245,1718.0,1730.0,5.004065274365249,,,2025-08-30 19:30:00-04:00,Saturday,7:30 PM,,
401756877,2025,1,regular,2025-08-30 23:30:00+00:00,False,True,False,False,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,67,"[23, 24, 14, 6]",0.9876359701156616,1571.0,1571.0,2029,Arkansas-Pine Bluff,fcs,SWAC,7,"[0, 0, 0, 7]",0.012364029884338379,,,2.7990282330735847,,,2025-08-30 19:30:00-04:00,Saturday,7:30 PM,,
401752672,2025,1,regular,2025-08-30 23:45:00+00:00,False,True,False,False,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,63,"[7, 18, 17, 21]",0.9937152862548828,1838.0,1939.0,2247,Georgia State,fbs,Sun Belt,7,"[0, 7, 0, 0]",0.0062847137451171875,1331.0,1230.0,3.4204603848447697,,,2025-08-30 19:45:00-04:00,Saturday,7:45 PM,,
401761594,2025,1,regular,2025-08-31 00:00:00+00:00,False,True,False,False,,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,52,"[14, 10, 14, 14]",0.9995025992393494,1593.0,1623.0,2199,Eastern Michigan,fbs,Mid-American,27,"[3, 14, 0, 10]",0.0004974007606506348,1283.0,1253.0,4.503330170819301,,,2025-08-30 20:00:00-04:00,Saturday,8:00 PM,,
401756851,2025,1,regular,2025-08-31 00:00:00+00:00,False,True,False,False,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,69,"[14, 35, 6, 14]",0.9965556859970093,1644.0,1644.0,2502,Portland State,fcs,Big Sky,0,"[0, 0, 0, 0]",0.0034443140029907227,,,3.258035940051477,,,2025-08-30 20:00:00-04:00,Saturday,8:00 PM,,
401762435,2025,1,regular,2025-08-31 00:00:00+00:00,False,True,False,False,,3825,DATCU Stadium,249,North Texas,fbs,American Athletic,51,"[13, 24, 14, 0]",0.990288496017456,1411.0,1411.0,2320,Lamar,fcs,Southland,0,"[0, 0, 0, 0]",0.009711503982543945,,,2.982110770273526,,,2025-08-30 20:00:00-04:00,Saturday,8:00 PM,,
401762457,2025,1,regular,2025-08-31 00:00:00+00:00,False,True,False,False,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,35,"[7, 3, 11, 14]",0.9792423248291016,1041.0,1041.0,2000,Abilene Christian,fcs,UAC,7,"[0, 0, 0, 7]",0.020757675170898438,,,3.551272659203257,,,2025-08-30 20:00:00-04:00,Saturday,8:00 PM,,
401761592,2025,1,regular,2025-08-31 00:00:00+00:00,False,True,False,False,,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,12,"[3, 3, 6, 0]",0.2572910189628601,1474.0,1463.0,242,Rice,fbs,American Athletic,14,"[0, 14, 0, 0]",0.7427089810371399,1326.0,1337.0,5.187988330546746,,,2025-08-30 20:00:00-04:00,Saturday,8:00 PM,,
401754521,2025,1,regular,2025-08-31 01:00:00+00:00,False,True,False,False,,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,42,"[14, 7, 7, 14]",0.9487073421478271,1717.0,1717.0,2837,East Texas A&M,fcs,Southland,13,"[0, 3, 0, 10]",0.05129265785217285,,,3.669642264908016,,,2025-08-30 21:00:00-04:00,Saturday,9:00 PM,,
401757223,2025,1,regular,2025-08-31 01:00:00+00:00,False,True,False,False,,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,Conference USA,19,"[6, 3, 0, 10]",0.8037628531455994,1246.0,1246.0,2803,Bryant,fcs,CAA,3,"[3, 0, 0, 0]",0.19623714685440063,,,5.18143893252369,,,2025-08-30 21:00:00-04:00,Saturday,9:00 PM,,
401760361,2025,1,regular,2025-08-31 01:30:00+00:00,False,True,False,False,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,42,"[10, 3, 15, 14]",1.0,1441.0,1516.0,290,Georgia Southern,fbs,Sun Belt,14,"[7, 7, 0, 0]",0.0,1457.0,1382.0,5.103442618284628,,,2025-08-30 21:30:00-04:00,Saturday,9:30 PM,,
401752947,2025,1,regular,2025-08-31 02:00:00+00:00,False,True,False,False,,3820,Gesa Field,265,Washington State,fbs,Pac-12,13,"[0, 7, 3, 3]",0.14942289888858795,1520.0,1520.0,70,Idaho,fcs,Big Sky,10,"[0, 0, 0, 10]",0.850577101111412,,,5.3135115653866585,,,2025-08-30 22:00:00-04:00,Saturday,10:00 PM,,
401756850,2025,1,regular,2025-08-31 02:00:00+00:00,False,True,False,False,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,38,"[14, 3, 14, 7]",0.9859762191772461,1700.0,1700.0,2464,Northern Arizona,fcs,Big Sky,19,"[0, 6, 7, 6]",0.014023780822753906,,,4.068778435088151,,,2025-08-30 22:00:00-04:00,Saturday,10:00 PM,,
401756849,2025,1,regular,2025-08-31 02:30:00+00:00,False,True,False,False,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,40,"[7, 10, 14, 9]",0.9286626577377319,1371.0,1451.0,62,Hawai'i,fbs,Mountain West,6,"[3, 3, 0, 0]",0.07133734226226807,1258.0,1178.0,3.562811782110526,,,2025-08-30 22:30:00-04:00,Saturday,10:30 PM,,
401752936,2025,1,regular,2025-08-31 02:30:00+00:00,False,True,False,False,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,15,"[0, 3, 6, 6]",0.19505853950977325,1406.0,1371.0,25,California,fbs,ACC,34,"[14, 3, 7, 10]",0.8049414604902267,1519.0,1554.0,2.8187930693076786,,,2025-08-30 22:30:00-04:00,Saturday,10:30 PM,,
401752805,2025,1,regular,2025-08-31 03:00:00+00:00,False,True,False,False,,3765,Husky Stadium,264,Washington,fbs,Big Ten,38,"[7, 7, 14, 10]",0.9994847774505615,1585.0,1604.0,36,Colorado State,fbs,Mountain West,21,"[7, 7, 7, 0]",0.0005152225494384766,1382.0,1363.0,5.217607914774461,,,2025-08-30 23:00:00-04:00,Saturday,11:00 PM,,
401752800,2025,1,regular,2025-08-31 03:00:00+00:00,False,True,False,False,,1056,Rose Bowl,26,UCLA,fbs,Big Ten,10,"[0, 7, 3, 0]",0.0,1492.0,1404.0,254,Utah,fbs,Big 12,43,"[13, 10, 7, 13]",1.0,1542.0,1630.0,2.96631481543708,,,2025-08-30 23:00:00-04:00,Saturday,11:00 PM,,
401752680,2025,1,regular,2025-08-31 19:00:00+00:00,False,True,True,False,,5348,Mercedes-Benz Stadium,2579,South Carolina,fbs,SEC,24,"[7, 3, 0, 14]",0.775375485420227,1706.0,1729.0,259,Virginia Tech,fbs,ACC,11,"[2, 6, 0, 3]",0.22462451457977295,1598.0,1575.0,5.151864455216693,,Aflac Kickoff,2025-08-31 15:00:00-04:00,Sunday,3:00 PM,,
401754522,2025,1,regular,2025-08-31 23:30:00+00:00,False,True,False,False,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,27,"[0, 14, 7, 6]",0.9616499543190002,1736.0,1743.0,87,Notre Dame,fbs,FBS Independents,24,"[0, 7, 0, 17]",0.038350045680999756,2173.0,2166.0,5.318312492748594,,,2025-08-31 19:30:00-04:00,Sunday,7:30 PM,,
401754523,2025,1,regular,2025-09-02 00:00:00+00:00,False,True,False,False,,3787,Kenan Stadium,153,North Carolina,fbs,ACC,14,"[7, 0, 7, 0]",0.029689423739910126,1497.0,1417.0,2628,TCU,fbs,Big 12,48,"[7, 13, 21, 7]",0.9703105762600899,1633.0,1713.0,3.407486721191629,,,2025-09-01 20:00:00-04:00,Monday,8:00 PM,,
401754528,2025,2,regular,2025-09-05 23:00:00+00:00,False,True,False,False,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,28,"[0, 6, 8, 14]",0.7146517038345337,1706.0,1727.0,256,James Madison,fbs,Sun Belt,14,"[7, 0, 7, 0]",0.2853482961654663,1627.0,1606.0,7.134433804940607,,,2025-09-05 19:00:00-04:00,Friday,7:00 PM,,
401752817,2025,2,regular,2025-09-05 23:30:00+00:00,False,True,False,False,,5960,Lanny and Sharon Martin Stadium,77,Northwestern,fbs,Big Ten,42,"[15, 7, 6, 14]",0.988507091999054,1397.0,1397.0,2710,Western Illinois,fcs,Big South-OVC,7,"[0, 0, 0, 7]",0.011492908000946045,,,2.7447744283164024,,,2025-09-05 19:30:00-04:00,Friday,7:30 PM,,
401752826,2025,2,regular,2025-09-05 23:30:00+00:00,False,True,False,False,,3665,SECU Stadium,120,Maryland,fbs,Big Ten,20,"[3, 7, 3, 7]",0.27562257647514343,1509.0,1526.0,2459,Northern Illinois,fbs,Mid-American,9,"[0, 3, 6, 0]",0.7243774235248566,1470.0,1453.0,4.649374638913491,,,2025-09-05 19:30:00-04:00,Friday,7:30 PM,,
401760363,2025,2,regular,2025-09-06 01:00:00+00:00,False,True,False,False,,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,51,"[20, 10, 7, 14]",0.9921911954879761,1596.0,1596.0,331,Eastern Washington,fcs,Big Sky,14,"[0, 7, 0, 7]",0.007808804512023926,,,3.3689811519754373,,,2025-09-05 21:00:00-04:00,Friday,9:00 PM,,
401757227,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,True,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,34,"[7, 10, 7, 10]",0.6668782830238342,1634.0,1642.0,2335,Liberty,fbs,Conference USA,24,"[7, 3, 0, 14]",0.33312171697616577,1502.0,1494.0,4.611249661121996,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752811,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,34,"[7, 3, 10, 14]",0.9701969027519226,2073.0,2087.0,2229,Florida International,fbs,Conference USA,0,"[0, 0, 0, 0]",0.029803097248077393,1372.0,1358.0,4.026950736531958,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401754525,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,45,"[10, 14, 0, 14, 7, 0]",0.7657668590545654,1717.0,1703.0,239,Baylor,fbs,Big 12,48,"[0, 21, 3, 14, 7, 3]",0.23423314094543457,1569.0,1583.0,8.737381517894203,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752693,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,SEC,38,"[14, 14, 10, 0]",0.9815280437469482,1858.0,1896.0,23,San José State,fbs,Mountain West,7,"[0, 7, 0, 0]",0.018471956253051758,1467.0,1429.0,3.6535531729515283,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752825,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,19,"[3, 10, 6, 0]",0.2791347801685333,1526.0,1462.0,356,Illinois,fbs,Big Ten,45,"[7, 7, 14, 17]",0.7208652198314667,1578.0,1642.0,5.058968869408419,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752813,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,66,"[35, 24, 7, 0]",0.9938032031059265,1630.0,1630.0,2466,Northwestern State,fcs,Southland,0,"[0, 0, 0, 0]",0.006196796894073486,,,1.8817563649333342,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401754529,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,45,"[7, 17, 7, 14]",0.9755685925483704,1470.0,1518.0,2117,Central Michigan,fbs,Mid-American,17,"[0, 10, 7, 0]",0.02443140745162964,1252.0,1204.0,3.5595529031904913,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401754621,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,77,"[21, 28, 21, 7]",0.9972588419914246,1452.0,1452.0,2837,East Texas A&M,fcs,Southland,3,"[0, 0, 0, 3]",0.0027411580085754395,,,2.7206631464915,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752812,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,56,"[14, 7, 21, 14]",0.9867881536483765,1800.0,1869.0,338,Kennesaw State,fbs,Conference USA,9,"[0, 6, 3, 0]",0.013211846351623535,1269.0,1200.0,3.090302435948307,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752822,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,16,"[6, 7, 0, 3]",0.8555827736854553,1619.0,1621.0,2294,Iowa,fbs,Big Ten,13,"[0, 10, 3, 0]",0.14441722631454468,1682.0,1680.0,5.137924145830644,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401756885,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,62,"[21, 27, 7, 7]",0.989311695098877,1571.0,1639.0,2309,Kent State,fbs,Mid-American,14,"[0, 0, 0, 14]",0.010688304901123047,1006.0,938.0,2.845913821655414,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401754618,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,27,"[0, 6, 0, 14, 7]",0.2122134566307068,1476.0,1484.0,41,UConn,fbs,FBS Independents,20,"[0, 14, 3, 3, 0]",0.7877865433692932,1454.0,1446.0,6.602095300884476,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401754524,2025,2,regular,2025-09-06 16:00:00+00:00,False,True,False,False,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,35,"[7, 7, 21, 0]",0.6570654511451721,1507.0,1510.0,258,Virginia,fbs,ACC,31,"[14, 10, 7, 0]",0.3429345488548279,1521.0,1518.0,8.126042888443141,,,2025-09-06 12:00:00-04:00,Saturday,12:00 PM,,
401752694,2025,2,regular,2025-09-06 16:45:00+00:00,False,True,False,False,,3795,Kyle Field,245,Texas A&M,fbs,SEC,44,"[10, 20, 7, 7]",0.9838184118270874,1700.0,1724.0,328,Utah State,fbs,Mountain West,22,"[6, 0, 8, 8]",0.016181588172912598,1418.0,1394.0,3.808337874202806,,,2025-09-06 12:45:00-04:00,Saturday,12:45 PM,,
401754620,2025,2,regular,2025-09-06 18:00:00+00:00,False,True,False,False,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,42,"[21, 0, 21, 0]",0.988591194152832,1394.0,1394.0,2717,Western Carolina,fcs,Southern,10,"[0, 3, 0, 7]",0.011408805847167969,,,3.787144642944783,,,2025-09-06 14:00:00-04:00,Saturday,2:00 PM,,
401762462,2025,2,regular,2025-09-06 18:00:00+00:00,False,True,False,False,,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,55,"[21, 10, 14, 10]",0.9970473051071167,1289.0,1289.0,47,Howard,fcs,MEAC,7,"[0, 7, 0, 0]",0.0029526948928833008,,,2.9134675745817527,,,2025-09-06 14:00:00-04:00,Saturday,2:00 PM,,
401760366,2025,2,regular,2025-09-06 19:00:00+00:00,False,True,False,False,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,32,"[7, 7, 3, 15]",0.9329351186752319,1317.0,1317.0,304,Idaho State,fcs,Big Sky,22,"[0, 10, 6, 6]",0.06706488132476807,,,9.93391428193871,,,2025-09-06 15:00:00-04:00,Saturday,3:00 PM,,
401754637,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,27,"[0, 3, 17, 7]",0.8717408776283264,1692.0,1696.0,2653,Troy,fbs,Sun Belt,16,"[7, 9, 0, 0]",0.12825912237167358,1476.0,1472.0,5.6461113334510316,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752824,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,69,"[20, 21, 28, 0]",0.9958012700080872,1860.0,1992.0,197,Oklahoma State,fbs,Big 12,3,"[0, 3, 0, 0]",0.004198729991912842,1334.0,1202.0,2.6418738763775176,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401756880,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,34,"[7, 14, 10, 3]",0.9651085734367371,1477.0,1504.0,189,Bowling Green,fbs,Mid-American,20,"[0, 3, 7, 10]",0.03489142656326294,1461.0,1434.0,3.2207508534805123,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401762816,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,26,"[6, 14, 3, 3]",0.9382573366165161,1096.0,1096.0,2803,Bryant,fcs,CAA,27,"[0, 10, 14, 3]",0.06174266338348389,,,12.276715985149488,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752692,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,72,"[24, 24, 14, 10]",0.9897788166999817,1808.0,1808.0,2193,East Tennessee State,fcs,Southern,17,"[0, 7, 3, 7]",0.01022118330001831,,,2.9136991274366872,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401754622,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,59,"[7, 21, 14, 17]",0.9895111918449402,1556.0,1556.0,2241,Gardner-Webb,fcs,Big South-OVC,12,"[6, 0, 0, 6]",0.010488808155059814,,,4.322248368858751,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752685,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3917,Sanford Stadium,61,Georgia,fbs,SEC,28,"[7, 7, 7, 7]",0.9751682281494141,2072.0,2072.0,2046,Austin Peay,fcs,UAC,6,"[0, 3, 3, 0]",0.024831771850585938,,,2.9867455253692707,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752818,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,45,"[7, 17, 7, 14]",0.9925628900527954,1524.0,1593.0,193,Miami (OH),fbs,Mid-American,17,"[7, 3, 7, 0]",0.00743710994720459,1491.0,1422.0,4.348794069458188,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401761596,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,20,"[14, 0, 3, 3]",0.8596605062484741,1477.0,1477.0,2815,Lindenwood,fcs,Big South-OVC,13,"[0, 6, 0, 7]",0.14033949375152588,,,3.7514841176252114,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401762794,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,45,"[17, 7, 14, 7]",0.9676299691200256,1402.0,1402.0,2598,St. Francis (PA),fcs,NEC,6,"[0, 0, 0, 6]",0.032370030879974365,,,5.157436147263064,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401762458,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,True,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,38,"[14, 10, 7, 7]",1.0,1543.0,1553.0,5,UAB,fbs,American Athletic,24,"[7, 17, 0, 0]",0.0,1319.0,1309.0,5.7014933667827785,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752686,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,True,,3683,Kroger Field,96,Kentucky,fbs,SEC,23,"[7, 6, 7, 3]",0.18089134991168976,1507.0,1524.0,145,Ole Miss,fbs,SEC,30,"[0, 17, 10, 3]",0.8191086500883102,1939.0,1922.0,5.576328550071941,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752937,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,27,"[6, 9, 6, 6]",0.8809866905212402,1371.0,1365.0,278,Fresno State,fbs,Mountain West,36,"[7, 13, 0, 16]",0.11901330947875977,1516.0,1522.0,10.016643565438494,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401761603,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3604,Alamodome,2636,UTSA,fbs,American Athletic,36,"[0, 14, 14, 8]",0.27091893553733826,1503.0,1499.0,326,Texas State,fbs,Sun Belt,43,"[2, 17, 10, 14]",0.7290810644626617,1623.0,1627.0,7.993288344920428,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752689,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3838,Memorial Stadium,142,Missouri,fbs,SEC,42,"[6, 15, 7, 14]",0.9204921126365662,1640.0,1659.0,2305,Kansas,fbs,Big 12,31,"[21, 0, 3, 7]",0.07950788736343384,1632.0,1613.0,7.324718276252601,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401762461,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,30,"[0, 17, 7, 3, 3]",0.38369107246398926,1310.0,1312.0,249,North Texas,fbs,American Athletic,33,"[0, 7, 10, 10, 6]",0.6163089275360107,1411.0,1409.0,13.082157990893087,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752815,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,70,"[21, 14, 21, 14]",0.9849264025688171,1978.0,1978.0,2755,Grambling,fcs,SWAC,0,"[0, 0, 0, 0]",0.015073597431182861,,,1.5906830881361842,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401756881,2025,2,regular,2025-09-06 19:30:00+00:00,False,True,False,False,,3726,Folsom Field,38,Colorado,fbs,Big 12,31,"[7, 10, 7, 7]",0.9253472685813904,1613.0,1660.0,48,Delaware,fbs,Conference USA,7,"[0, 7, 0, 0]",0.07465273141860962,1500.0,1453.0,3.906826980049366,,,2025-09-06 15:30:00-04:00,Saturday,3:30 PM,,
401752820,2025,2,regular,2025-09-06 20:00:00+00:00,False,True,False,False,,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,42,"[0, 14, 14, 14]",0.969450056552887,1573.0,1619.0,2393,Middle Tennessee,fbs,Conference USA,10,"[3, 7, 0, 0]",0.030549943447113037,1228.0,1182.0,8.256093668394996,,,2025-09-06 16:00:00-04:00,Saturday,4:00 PM,,
401760367,2025,2,regular,2025-09-06 20:00:00+00:00,False,True,False,False,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,31,"[7, 10, 7, 7]",0.9853284955024719,1386.0,1386.0,2460,Northern Iowa,fcs,MVFC,7,"[0, 7, 0, 0]",0.014671504497528076,,,8.168879135472618,,,2025-09-06 16:00:00-04:00,Saturday,4:00 PM,,
